"GEOID","Row_num","Name","tree_No","tree_Yes","Decision_Tree","forest_No","forest_Yes","Random_Forest","bayes_No","bayes_Yes","Naive_Bayes","new_blocks_xgboost","XGBoost","Agree","Median_Family_Income","Transp_Public_betw2024","Transp_Walked","est_female_25_29","HH_Nonfamily","Transp_Walked_betw1519","Transp_betw2024","HH_Other","HH_Alone","est_male_25_29","CENTLAT","CENTLON"
"170315603001",360,"Block Group 1, Census Tract 5603, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,4.13802582349936e-37,0,0.103961803019047,0,0,56750,0,0,59,91,0,63,155,78,60,41.8057325,-87.7480339
"170315604001",361,"Block Group 1, Census Tract 5604, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.806,0.194,0,1,4.48645416214795e-36,0,0.0163969025015831,0,0,48750,0,33,44,58,0,24,117,40,52,41.8040062,-87.7406144
"170315607001",362,"Block Group 1, Census Tract 5607, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,6.01969820012064e-44,0,0.0509066209197044,0,0,79375,0,40,36,132,12,35,85,125,54,41.7941584,-87.7572232
"170315608001",363,"Block Group 1, Census Tract 5608, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.78,0.22,0,1,1.66970846882292e-28,0,0.0719490945339203,0,0,65833,0,14,56,48,0,0,100,48,82,41.7963581,-87.7648555
"170315609001",364,"Block Group 1, Census Tract 5609, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.808,0.192,0,1,2.32874103007872e-39,0,0.0213541984558105,0,0,88214,0,12,7,108,0,57,78,50,7,41.7959829,-87.7837504
"170315610001",365,"Block Group 1, Census Tract 5610, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.778,0.222,0,1,7.53710937009798e-37,0,0.252084225416183,0,0,104417,0,0,109,143,0,54,31,143,66,41.788645,-87.7835025
"170315611001",366,"Block Group 1, Census Tract 5611, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.774,0.226,0,1,3.35765533565085e-37,0,0.12199854105711,0,0,91587,0,14,37,71,0,0,27,71,37,41.7890305,-87.763977
"170315701001",367,"Block Group 1, Census Tract 5701, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.818,0.182,0,1,3.94937321757746e-38,0,0.113729529082775,0,0,62396,0,22,46,110,0,46,83,100,79,41.8162003,-87.7189132
"170315702001",368,"Block Group 1, Census Tract 5702, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.752,0.248,0,1,9.38277628458898e-33,0,0.0699516609311104,0,0,72250,0,52,136,119,20,230,107,116,50,41.8143799,-87.7307183
"170315703001",369,"Block Group 1, Census Tract 5703, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.814,0.186,0,1,3.4955222301831e-43,0,0.0281251668930054,0,0,46833,0,33,77,68,0,0,187,60,27,41.8060107,-87.7259768
"170315704001",370,"Block Group 1, Census Tract 5704, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,5.69984289503091e-38,0,0.056062038987875,0,0,70521,0,12,82,100,5,37,66,94,47,41.8070282,-87.7189318
"170315705001",371,"Block Group 1, Census Tract 5705, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.808,0.192,0,1,4.26392404149123e-40,0,0.0183350834995508,0,0,50958,0,16,64,85,4,26,72,59,66,41.79963,-87.7300727
"170315801001",372,"Block Group 1, Census Tract 5801, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,6.11393098507615e-39,0,0.0300635360181332,0,0,42857,10,15,25,93,4,83,79,74,56,41.8300368,-87.6908885
"170315802001",373,"Block Group 1, Census Tract 5802, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.814,0.186,0,1,1.66757267391593e-37,0,0.0337414667010307,0,0,48125,0,5,32,42,5,41,105,27,120,41.8279305,-87.6988037
"170315803001",374,"Block Group 1, Census Tract 5803, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.794,0.206,0,1,1.77213508139752e-27,0,0.0651275590062141,0,0,55677,6,7,115,152,0,204,160,114,95,41.8251876,-87.708934
"170315804001",375,"Block Group 1, Census Tract 5804, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,6.23915103059673e-35,0,0.0385402739048004,0,0,61927,0,0,5,144,0,122,67,120,7,41.8174799,-87.7095681
"170315805011",376,"Block Group 1, Census Tract 5805.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.818,0.182,0,1,1.26057607683444e-54,0,0.0307098347693682,0,0,31000,0,16,28,44,0,39,132,44,9,41.8212855,-87.7020137
"170315805021",377,"Block Group 1, Census Tract 5805.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,5.93677145052111e-39,0,0.0180100984871387,0,0,60188,0,0,27,27,0,64,21,27,0,41.8139098,-87.7021535
"170315806001",378,"Block Group 1, Census Tract 5806, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,2.23417974879617e-39,0,0.0153947742655873,0,0,47286,0,48,31,58,0,74,165,42,91,41.8216194,-87.6920174
"170315807001",379,"Block Group 1, Census Tract 5807, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.814,0.186,0,1,6.15925741438858e-38,0,0.021197471767664,0,0,37875,0,0,51,17,0,33,73,17,58,41.8134059,-87.6862811
"170315808001",380,"Block Group 1, Census Tract 5808, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.798,0.202,0,1,5.23467244276824e-43,0,0.0297144372016191,0,0,44000,18,73,76,110,0,75,162,104,185,41.8102197,-87.6866436
"170315906001",381,"Block Group 1, Census Tract 5906, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.774,0.226,0,1,3.34145334094102e-31,0,0.0542811900377274,0,0,50789,43,58,69,133,0,103,168,92,92,41.828891,-87.6736125
"170316004001",382,"Block Group 1, Census Tract 6004, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.746,0.254,0,0.980991287075522,0.0190087129244775,0,0.479047268629074,1,0,71337,37,98,141,132,0,81,189,102,99,41.8430061,-87.6426271
"170316007001",383,"Block Group 1, Census Tract 6007, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.826,0.174,0,1,1.49785803592634e-38,0,0.0530833154916763,0,0,32361,36,0,41,108,0,36,97,108,13,41.8393655,-87.657681
"170316009001",384,"Block Group 1, Census Tract 6009, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.762,0.238,0,1,2.8875026060261e-30,0,0.0382367447018623,0,0,64500,22,11,68,54,0,75,44,23,0,41.8361688,-87.6479495
"170310603001",385,"Block Group 1, Census Tract 603, Cook County, Illinois",0.869565217391304,0.130434782608696,0,0.572,0.428,0,0.999999999999798,2.01622680565196e-13,0,0.132551521062851,0,0,166136,0,42,154,239,5,105,75,130,248,41.9524327,-87.671376
"170310605001",386,"Block Group 1, Census Tract 605, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.342,0.658,1,1,6.81394143219516e-28,0,0.682140290737152,1,0,146250,52,66,80,537,0,113,53,439,92,41.95272,-87.6605008
"170310610001",387,"Block Group 1, Census Tract 610, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.148,0.852,1,3.82486225167697e-10,0.999999999617514,1,0.96979695558548,1,1,140500,121,52,171,705,9,208,16,327,419,41.9492206,-87.6519703
"170316103001",388,"Block Group 1, Census Tract 6103, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.794,0.206,0,1,1.93083621302942e-40,0,0.0414820052683353,0,0,44524,29,28,89,79,19,83,156,57,163,41.8188466,-87.6704463
"170316104001",389,"Block Group 1, Census Tract 6104, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.764,0.236,0,1,1.10034686805475e-49,0,0.0424819067120552,0,0,22396,0,137,68,136,11,56,222,93,90,41.8103984,-87.6674491
"170316108001",390,"Block Group 1, Census Tract 6108, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,1.57452671110081e-37,0,0.059928011149168,0,0,73500,13,39,55,153,18,158,136,130,33,41.8127119,-87.6384046
"170316112001",391,"Block Group 1, Census Tract 6112, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.784,0.216,0,1,6.73568736338011e-40,0,0.0447126030921936,0,0,21625,24,12,39,117,12,46,140,111,20,41.8063739,-87.6612612
"170316113001",392,"Block Group 1, Census Tract 6113, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.748,0.252,0,1,3.2742046254914e-39,0,0.0614882856607437,0,0,38906,0,26,17,64,26,22,24,54,9,41.8062202,-87.6659991
"170316114001",393,"Block Group 1, Census Tract 6114, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.814,0.186,0,1,3.99554578195243e-40,0,0.0398817993700504,0,0,36916,49,57,41,62,0,85,150,51,90,41.8061785,-87.6708601
"170316115001",394,"Block Group 1, Census Tract 6115, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.738,0.262,0,1,3.50036718080663e-37,0,0.0945660769939423,0,0,38409,0,76,81,67,29,104,65,39,106,41.8065808,-87.6758539
"170316117001",395,"Block Group 1, Census Tract 6117, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.814,0.186,0,1,1.80738032929979e-38,0,0.0228335279971361,0,0,35909,0,0,24,92,0,20,47,49,0,41.7970615,-87.6703835
"170316118001",396,"Block Group 1, Census Tract 6118, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.806,0.194,0,1,1.33029914962021e-31,0,0.0309023689478636,0,0,33164,19,0,38,137,0,42,158,91,56,41.7983985,-87.6667471
"170316119001",397,"Block Group 1, Census Tract 6119, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.824,0.176,0,1,1.26437176594041e-39,0,0.0219943467527628,0,0,36641,0,0,55,170,0,7,115,154,58,41.7979128,-87.6626797
"170316120001",398,"Block Group 1, Census Tract 6120, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.81,0.19,0,1,7.46236643337109e-38,0,0.0277179051190615,0,0,71337,0,0,0,90,0,0,63,67,23,41.7996562,-87.6531914
"170316121001",399,"Block Group 1, Census Tract 6121, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.824,0.176,0,1,3.7273367603216e-39,0,0.0447126030921936,0,0,39750,7,0,33,204,0,23,127,172,36,41.7979128,-87.6476808
"170310615001",400,"Block Group 1, Census Tract 615, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.35,0.65,1,0.999999999963454,3.65457454660801e-11,0,0.724459826946259,1,0,139191,20,55,296,482,18,220,60,210,243,41.9452818,-87.6615447
"170310619011",401,"Block Group 1, Census Tract 619.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.678,0.322,0,1,3.28344052501001e-51,0,0.432442605495453,0,0,113056,0,37,106,372,0,0,0,334,117,41.945467,-87.6441599
"170310619021",402,"Block Group 1, Census Tract 619.02, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.186,0.814,1,1,1.44790638044037e-20,0,0.960330963134766,1,0,180789,130,49,88,671,11,156,16,509,180,41.9406712,-87.6406057
"170316201001",403,"Block Group 1, Census Tract 6201, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.822,0.178,0,1,4.34977066324858e-39,0,0.0511673539876938,0,0,63438,0,25,25,54,0,103,90,54,34,41.8005717,-87.7176526
"170316202001",404,"Block Group 1, Census Tract 6202, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,1.79361240927258e-37,0,0.0391508229076862,0,0,90000,0,9,37,70,0,48,36,54,44,41.7959775,-87.726436
"170316203001",405,"Block Group 1, Census Tract 6203, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.818,0.182,0,1,1.14492529259673e-37,0,0.078349269926548,0,0,65096,8,0,40,23,0,38,35,23,34,41.7913678,-87.7255609
"170316204001",406,"Block Group 1, Census Tract 6204, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.81,0.19,0,1,6.95703500045326e-37,0,0.0453899838030338,0,0,63947,0,8,25,94,8,44,71,88,65,41.7915032,-87.7157828
"170310621001",407,"Block Group 1, Census Tract 621, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.19,0.81,1,1,1.49257916303145e-23,0,0.835695087909698,1,0,200170,83,24,70,266,10,137,18,94,161,41.9434801,-87.6515491
"170310623001",408,"Block Group 1, Census Tract 623, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.346,0.654,1,1,4.18236129578971e-19,0,0.696141004562378,1,0,250001,27,31,139,412,0,111,25,208,236,41.9416278,-87.6614432
"170310624001",409,"Block Group 1, Census Tract 624, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.338,0.662,1,1,9.33713903219201e-27,0,0.851263880729675,1,0,195795,31,26,149,382,0,99,37,257,148,41.9415556,-87.6662882
"170310625001",410,"Block Group 1, Census Tract 625, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.276,0.724,1,0.999999999999998,1.90873623464722e-15,0,0.813408136367798,1,0,220833,47,72,123,409,0,101,42,247,179,41.941488,-87.6711073
"170310627001",411,"Block Group 1, Census Tract 627, Cook County, Illinois",0.869565217391304,0.130434782608696,0,0.526,0.474,1,1,1.00665946852803e-29,0,0.113900527358055,0,0,211389,0,0,66,127,0,51,8,37,65,41.9374666,-87.6649505
"170310628001",412,"Block Group 1, Census Tract 628, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.478,0.522,1,1,4.91040345566076e-36,0,0.606923937797546,1,0,212105,10,7,206,238,0,76,46,110,78,41.937502,-87.6600668
"170310629001",413,"Block Group 1, Census Tract 629, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.174,0.826,1,1.20368949097239e-31,1,1,0.970221519470215,1,1,144167,79,68,145,399,0,123,69,202,202,41.937614,-87.6552435
"170310630001",414,"Block Group 1, Census Tract 630, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.158,0.842,1,1,4.43856518866331e-25,0,0.954147815704346,1,0,146528,90,64,150,464,0,158,17,315,177,41.9381322,-87.6516277
"170316303001",417,"Block Group 1, Census Tract 6303, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.718,0.282,0,1,2.81403073173195e-27,0,0.070695586502552,0,0,52155,0,78,131,34,0,118,64,34,183,41.798943,-87.707387
"170316304001",418,"Block Group 1, Census Tract 6304, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.802,0.198,0,1,5.00692258759884e-34,0,0.0367535203695297,0,0,54438,16,47,37,156,0,77,76,97,68,41.7991213,-87.6963917
"170316305001",419,"Block Group 1, Census Tract 6305, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.766,0.234,0,1,1.24286210888041e-38,0,0.0265596900135279,0,0,45341,0,54,55,114,0,116,127,47,134,41.7992903,-87.6866244
"170316308001",420,"Block Group 1, Census Tract 6308, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.82,0.18,0,1,7.74442179129894e-33,0,0.0284019988030195,0,0,49167,0,0,50,23,0,93,188,23,177,41.7926941,-87.6986487
"170316309001",421,"Block Group 1, Census Tract 6309, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.764,0.236,0,1,1.06040687602694e-35,0,0.0581052713096142,0,0,61076,0,73,33,86,0,145,86,63,145,41.7904003,-87.7051834
"170310632001",422,"Block Group 1, Census Tract 632, Cook County, Illinois",0.625,0.375,0,0.384,0.616,1,0.999999999615072,3.84928185509968e-10,0,0.488769948482513,1,0,71337,67,86,241,788,0,67,0,699,31,41.9373638,-87.6404934
"170310633011",423,"Block Group 1, Census Tract 633.01, Cook County, Illinois",0.0952380952380952,0.904761904761905,1,0.266,0.734,1,1,3.10848696319149e-28,0,0.930144846439362,1,0,136492,47,0,109,576,0,75,18,455,96,41.9341942,-87.6427723
"170310633021",424,"Block Group 1, Census Tract 633.02, Cook County, Illinois",0.933333333333333,0.0666666666666667,0,0.58,0.42,0,1,3.35056259283439e-20,0,0.177001476287842,0,0,104922,17,35,103,531,0,17,0,456,157,41.934684,-87.6386923
"170310633031",425,"Block Group 1, Census Tract 633.03, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.71,0.29,0,1,5.15097855444416e-59,0,0.392443776130676,0,0,116250,0,0,0,339,0,20,6,321,5,41.9350807,-87.6351518
"170316401001",426,"Block Group 1, Census Tract 6401, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.748,0.252,0,1,4.98666355199556e-32,0,0.226605609059334,0,0,62543,0,168,163,173,0,30,147,112,80,41.7819196,-87.7398608
"170316403001",427,"Block Group 1, Census Tract 6403, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.796,0.204,0,1,1.98220712695141e-37,0,0.13217094540596,0,0,60956,0,41,21,65,0,82,69,65,0,41.7807778,-87.7630543
"170316404001",428,"Block Group 1, Census Tract 6404, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.796,0.204,0,1,2.37355092476536e-36,0,0.141995638608932,0,0,92159,0,0,61,158,0,189,125,129,47,41.7813049,-87.7838423
"170316405001",429,"Block Group 1, Census Tract 6405, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.784,0.216,0,1,1.19532918981766e-29,0,0.12658329308033,0,0,82632,0,0,110,350,0,150,121,267,44,41.7757704,-87.7860772
"170316406001",430,"Block Group 1, Census Tract 6406, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,8.19666076401125e-38,0,0.0499581508338451,0,0,71337,29,9,29,140,0,67,146,93,31,41.7761802,-87.7640926
"170316407001",431,"Block Group 1, Census Tract 6407, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.808,0.192,0,1,1.47638584499916e-38,0,0.0326456166803837,0,0,80750,0,0,26,72,0,40,55,68,50,41.7765492,-87.744661
"170316408001",432,"Block Group 1, Census Tract 6408, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.81,0.19,0,1,1.00848737556295e-39,0,0.0488172881305218,0,0,57679,0,13,83,58,0,33,103,54,53,41.776642,-87.7397908
"170316501001",433,"Block Group 1, Census Tract 6501, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.828,0.172,0,1,5.17534833731168e-35,0,0.0274264942854643,0,0,37000,0,20,51,98,0,34,116,79,56,41.7842353,-87.7154516
"170316502001",434,"Block Group 1, Census Tract 6502, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,2.54759173451481e-48,0,0.0484872460365295,0,0,43654,0,0,0,34,0,74,133,34,107,41.7840833,-87.7259671
"170316503011",435,"Block Group 1, Census Tract 6503.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.792,0.208,0,1,5.04712728731178e-36,0,0.0200659222900867,0,0,36701,19,11,87,22,0,42,94,22,81,41.7768733,-87.7325797
"170316503021",436,"Block Group 1, Census Tract 6503.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.82,0.18,0,1,3.41559289002356e-35,0,0.0225158836692572,0,0,47000,0,0,120,89,0,186,192,70,140,41.7768052,-87.7184887
"170316504001",437,"Block Group 1, Census Tract 6504, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,1.7807340246002e-40,0,0.0177486557513475,0,0,51250,6,8,7,17,0,44,54,8,37,41.7696646,-87.7151556
"170316505001",438,"Block Group 1, Census Tract 6505, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.796,0.204,0,1,3.2411892471145e-68,0,0.0275181718170643,0,0,51382,34,23,42,23,12,41,81,8,95,41.768611,-87.7244122
"170316603011",439,"Block Group 1, Census Tract 6603.01, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.806,0.194,0,1,1.79462344804099e-40,0,0.0346736684441566,0,0,31429,0,52,78,201,10,86,197,192,62,41.7799541,-87.6982872
"170316603021",440,"Block Group 1, Census Tract 6603.02, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.788,0.212,0,1,3.6937720599218e-38,0,0.0200724024325609,0,0,31726,0,33,45,50,21,49,101,50,50,41.7845544,-87.6953727
"170316604001",441,"Block Group 1, Census Tract 6604, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.808,0.192,0,1,7.09962244375944e-34,0,0.0314502716064453,0,0,54063,0,16,40,58,0,81,83,52,54,41.7843901,-87.7057231
"170316605001",442,"Block Group 1, Census Tract 6605, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,5.46002819772054e-40,0,0.0859742537140846,0,0,46172,0,21,47,165,0,56,80,165,20,41.7771088,-87.7055185
"170316606001",443,"Block Group 1, Census Tract 6606, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.812,0.188,0,1,2.23461411329133e-40,0,0.0289307795464993,0,0,27407,0,0,21,45,0,0,172,36,73,41.7774096,-87.6854246
"170316607001",444,"Block Group 1, Census Tract 6607, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.81,0.19,0,1,3.87548080993251e-40,0,0.0259557981044054,0,0,41250,0,0,4,45,0,29,127,45,29,41.7763227,-87.6810176
"170316608001",445,"Block Group 1, Census Tract 6608, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.804,0.196,0,1,1.02215645082425e-38,0,0.0231247041374445,0,0,37885,0,7,0,93,0,57,116,61,0,41.7737685,-87.6853275
"170316609001",446,"Block Group 1, Census Tract 6609, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.796,0.204,0,1,1.03970442002031e-40,0,0.0200724024325609,0,0,39750,0,44,76,200,19,21,208,131,37,41.7701169,-87.6858382
"170316610001",447,"Block Group 1, Census Tract 6610, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.802,0.198,0,1,1.98540543622182e-38,0,0.0238844323903322,0,0,51250,0,0,0,200,0,0,51,200,27,41.7657627,-87.6810586
"170316611001",448,"Block Group 1, Census Tract 6611, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.81,0.19,0,1,1.00696244774545e-38,0,0.0238844323903322,0,0,40982,0,0,52,167,0,51,163,103,45,41.7626745,-87.6954231
"170316701001",449,"Block Group 1, Census Tract 6701, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,2.42424411025971e-37,0,0.0336547158658504,0,0,68125,0,5,30,70,0,51,76,53,15,41.7905123,-87.6559945
"170316704001",450,"Block Group 1, Census Tract 6704, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.806,0.194,0,1,2.67451401280432e-38,0,0.0309023689478636,0,0,31875,19,0,60,143,0,50,220,133,95,41.7902996,-87.6717698
"170316706001",451,"Block Group 1, Census Tract 6706, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.78,0.22,0,1,2.2786160504231e-38,0,0.0386975258588791,0,0,71337,0,8,36,104,8,17,79,74,19,41.7848359,-87.671625
"170316707001",452,"Block Group 1, Census Tract 6707, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.814,0.186,0,1,2.09068197073294e-40,0,0.0183350834995508,0,0,40865,0,0,53,46,0,13,156,46,6,41.7848977,-87.6667763
"170316708001",453,"Block Group 1, Census Tract 6708, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,1.44459892332327e-37,0,0.0286351963877678,0,0,55000,0,0,8,58,0,0,40,58,16,41.7840736,-87.6606849
"170316713001",454,"Block Group 1, Census Tract 6713, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.826,0.174,0,1,1.61960349507955e-40,0,0.0238844323903322,0,0,30583,9,0,40,53,0,31,171,45,50,41.7766362,-87.6714266
"170316714001",455,"Block Group 1, Census Tract 6714, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.824,0.176,0,1,1.46478313688153e-39,0,0.0238844323903322,0,0,35739,0,0,13,56,0,35,145,56,51,41.7759902,-87.6764469
"170316715001",456,"Block Group 1, Census Tract 6715, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.824,0.176,0,1,1.5467499585785e-41,0,0.0219943467527628,0,0,22768,0,0,12,73,0,20,140,60,0,41.7721632,-87.6664525
"170316716001",457,"Block Group 1, Census Tract 6716, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.754,0.246,0,1,6.80278114989234e-41,0,0.0342465154826641,0,0,24688,0,25,36,162,25,16,194,143,72,41.7713295,-87.6603519
"170316718001",458,"Block Group 1, Census Tract 6718, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.82,0.18,0,1,5.61735717999324e-42,0,0.0238844323903322,0,0,36442,0,20,80,63,8,14,195,63,66,41.761401,-87.6564481
"170316719001",459,"Block Group 1, Census Tract 6719, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,1.30236898195994e-42,0,0.0219943467527628,0,0,48988,0,0,54,65,0,42,147,49,67,41.7613256,-87.6612802
"170316720001",460,"Block Group 1, Census Tract 6720, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.754,0.246,0,1.19093143675905e-175,1,1,0.0564599856734276,0,0,57768,0,81,98,129,0,0,99,123,46,41.7621605,-87.6655498
"170316805001",461,"Block Group 1, Census Tract 6805, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.786,0.214,0,1,5.97509755804377e-37,0,0.0240059532225132,0,0,46042,0,0,0,85,0,9,38,55,16,41.7905639,-87.6523524
"170316806001",462,"Block Group 1, Census Tract 6806, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.814,0.186,0,1,7.00801720984883e-38,0,0.0177486557513475,0,0,45521,0,0,19,24,0,0,73,24,18,41.7832811,-87.6521652
"170316809001",463,"Block Group 1, Census Tract 6809, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.79,0.21,0,1,2.35149384514395e-40,0,0.0231247041374445,0,0,14266,0,9,38,262,9,22,130,243,17,41.774969,-87.6400386
"170316812001",464,"Block Group 1, Census Tract 6812, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,3.99003514888271e-38,0,0.0412831753492355,0,0,71337,0,0,16,33,0,16,107,33,34,41.7703434,-87.6356862
"170316813001",465,"Block Group 1, Census Tract 6813, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.828,0.172,0,1,3.11436103265788e-40,0,0.0231247041374445,0,0,21823,0,0,21,100,0,0,145,86,20,41.7600415,-87.6402766
"170316814001",466,"Block Group 1, Census Tract 6814, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.8,0.2,0,1,1.69853910715428e-36,0,0.0327489264309406,0,0,71337,0,0,0,52,0,0,82,52,0,41.7633547,-87.6461855
"170316904001",467,"Block Group 1, Census Tract 6904, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.776,0.224,0,1,8.44566084994032e-37,0,0.0278285183012486,0,0,19868,0,12,25,160,0,36,160,98,0,41.7711096,-87.6178309
"170316909001",468,"Block Group 1, Census Tract 6909, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.81,0.19,0,1,8.64863308258301e-43,0,0.0219943467527628,0,0,24213,0,0,29,45,0,11,137,45,14,41.7640229,-87.6073533
"170316911001",469,"Block Group 1, Census Tract 6911, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.816,0.184,0,1,3.36864003386376e-39,0,0.0313408263027668,0,0,71337,0,6,63,158,0,0,100,138,24,41.7618502,-87.6264573
"170316912001",470,"Block Group 1, Census Tract 6912, Cook County, Illinois",0.968036529680365,0.0319634703196347,0,0.796,0.204,0,1,1.38096865966586e-48,0,0.0323679186403751,0,0,21857,0,11,153,87,0,77,333,65,96,41.7559723,-87.6362346
